supplier_rating,supplier_lead_time,shipping_distance_km,order_quantity,unit_price,total_order_value,previous_on_time_rate,supplier_total_orders,supplier_on_time_rate,supplier_avg_delay,supplier_delay_rate,supplier_reliability_trend,carrier_total_shipments,carrier_on_time_rate,carrier_avg_delay,carrier_delay_rate,carrier_delay_trend,region_on_time_rate,region_difficulty_score,distance_bucket,lane_risk_score,lane_difficulty_v2,order_day_of_week,order_month,order_week,is_weekend,order_date_days,promised_delivery_date_days,promised_lead_gap,speed_km_per_day,value_density,order_value_bucket,weather_risk,weather_distance_interaction,is_start_of_week,is_end_of_week,is_peak_season,is_fiscal_year_end,log_distance,log_order_value,log_unit_price,shipment_mode_Road,shipment_mode_Sea,weather_condition_Cloudy,weather_condition_Rainy,weather_condition_Storm,region_East,region_North,region_South,region_West,holiday_period_Yes,carrier_name_DHL,carrier_name_Delhivery,carrier_name_EcomExpress,carrier_name_FedEx,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather
-1.0368054168116205,-1.542708245144418,0.9256343412370919,-0.15168757777616473,1.2714837429563248,0.6527487490794496,-0.6888072188458528,0.8521206142372707,0.15048079261085248,-0.026802206788922454,-0.15048079261085232,0.1491434358711466,1.0908938830822041,1.080426964116764,-1.642639134700482,-1.0804269641167668,0.6156216578754292,-0.02249644480378708,0.022496444803793352,1.0609671470634032,1.0573205399697785,1.0545605497116006,0.9909919027346554,0.022627387181656106,-0.00505635995361482,1.5658373919423538,0.01571452058023968,-0.02591775001609972,-1.5427082451444178,2.6235194842980922,-0.1899562940441246,1.3416407864998738,0.0,0.0,-0.41048424142247086,1.1520438475869126,-0.45305067201557486,-0.32512373040238873,0.7728227375494752,0.7835541713548323,0.9436508468744556,-0.7223838181769875,1.437547913951556,1.7545094544558253,-0.5853565751624638,-0.5816612110618702,-0.5043712583821435,2.0279236764799142,-0.49999999999999994,-0.5015620156764883,-1.0153172962294823,-0.49358526581032236,-0.5082681174090417,-0.495777611826803,-0.4953079975664638,-0.8270844636452603,2.024065206268138,-0.49765513792879157
0.4809082813622858,0.7840933613678635,0.1378922737492676,0.12686185920520077,-0.6262285176751896,-0.34919973694196493,0.49286723782222047,-1.0571794400698564,-0.7971312515380926,1.258675337044273,0.7971312515380926,-0.794461093320851,-1.0323515621549209,-0.2986520612059763,0.4191392615504059,0.298652061205977,0.39506194459499505,-1.4460494495040415,1.4460494495040415,0.24752917492248225,0.36919129662510414,0.31029506602735973,-1.506215794913403,-0.9375163404699409,-0.884423308408378,-0.6386359178455582,-0.9159350475261557,-0.8944119368368338,0.7840933613678637,-0.38361012407685824,-0.2400496557122808,-0.4472135954999579,0.0,0.0,2.4361471137957738,-0.8680225167597692,-0.45305067201557486,3.075752110626782,0.38819232014821714,0.14025345235211592,-0.21843775435381782,-0.7223838181769875,-0.6956289875940086,-0.5699598810712352,-0.5853565751624638,1.7192138326955275,-0.5043712583821435,-0.493115205270352,-0.49999999999999994,-0.5015620156764883,-1.0153172962294823,2.0259924055032172,-0.5082681174090417,-0.495777611826803,-0.4953079975664638,-0.8270844636452603,-0.49405522949714936,2.009423642568899
0.8948301990460795,-0.37930744188827725,-1.56539662143827,1.0321475293946387,-0.9407296220993292,-0.2752029810063694,-0.4134655978746506,-0.10252941291629289,0.6242868146853251,0.29456717916937636,-0.6242868146853251,0.6209457004671455,-1.0323515621549209,-0.2986520612059763,0.4191392615504059,0.298652061205977,-0.0460574819658728,1.484531829941203,-1.4845318299412038,-2.1927847415002804,-2.307525855886709,-2.250698938354733,-0.007891176324567883,0.6627232056160541,0.5079076933116637,-0.6386359178455582,0.5077092363218193,0.4972715191530172,-0.3793074418882771,-1.1639698775486418,0.5718181234212503,-0.4472135954999579,0.0,0.0,-0.41048424142247086,-0.8680225167597692,-0.45305067201557486,-0.32512373040238873,-2.0968242362946077,0.2097169533560876,-0.5926088725381908,-0.7223838181769875,1.437547913951556,-0.5699598810712352,1.7083604121512657,-0.5816612110618702,-0.5043712583821435,-0.493115205270352,1.9999999999999998,-0.5015620156764883,0.9849137838128389,2.0259924055032172,-0.5082681174090417,-0.495777611826803,-0.4953079975664638,-0.8270844636452603,-0.49405522949714936,2.009423642568899
-1.5887013070566773,-1.154907977392371,0.637492700032106,-0.11686889815349405,0.8480211781865136,0.43613861678186316,1.3074195331953595,-0.10252941291629289,0.6242868146853251,-0.026802206788922454,-0.6242868146853251,0.6209457004671455,-0.6867069547907376,0.802712692487672,-0.5661058193867938,-0.8027126924876694,-1.1488560483680426,-1.4460494495040415,1.4460494495040415,1.0609671470634032,1.1783668255680884,1.1167016154783411,1.490433442264267,1.622866933267651,1.460555220804324,1.5658373919423538,1.4916986678049786,1.4599397744241922,-1.154907977392371,1.3239573567796368,-0.191750039759295,0.4472135954999579,0.0,0.0,-0.41048424142247086,1.1520438475869126,2.2072586175650173,-0.32512373040238873,0.6470212167947018,0.6813892078936227,0.7638918903859412,-0.7223838181769875,1.437547913951556,-0.5699598810712352,1.7083604121512657,-0.5816612110618702,-0.5043712583821435,-0.493115205270352,-0.49999999999999994,-0.5015620156764883,-1.0153172962294823,-0.49358526581032236,-0.5082681174090417,2.0170333959116817,-0.4953079975664638,-0.8270844636452603,2.024065206268138,-0.49765513792879157
-0.48490952656656355,-1.542708245144418,0.6072843021638414,-1.4747974034376508,1.6998868227926975,-0.8137977920351667,-1.4115789738952569,0.8521206142372707,-0.7971312515380926,1.04442907973874,0.7971312515380926,-0.794461093320851,-1.0323515621549209,-0.2986520612059763,0.4191392615504059,0.298652061205977,-0.0460574819658728,0.5794576778175428,-0.5794576778175421,1.0609671470634032,1.0061357155176358,1.0358686681419054,-0.007891176324567883,-0.29742052203554287,-0.15161751802940868,-0.6386359178455582,-0.15177304222540444,-0.19333831615021713,-1.5427082451444178,2.1583594282039624,-0.2974930982143199,-0.4472135954999579,0.0,0.0,-0.41048424142247086,-0.8680225167597692,-0.45305067201557486,-0.32512373040238873,0.632969573877052,-0.528608559534601,1.1019795240534689,1.384305648655872,-0.6956289875940086,-0.5699598810712352,-0.5853565751624638,-0.5816612110618702,1.9826665048434162,-0.493115205270352,-0.49999999999999994,-0.5015620156764883,-1.0153172962294823,2.0259924055032172,-0.5082681174090417,-0.495777611826803,-0.4953079975664638,1.2090663577364735,-0.49405522949714936,-0.49765513792879157
-1.0368054168116205,-0.37930744188827725,1.3764365863481183,-1.3007040053242975,0.690834603867392,-0.7563989056869592,-0.7346974890077205,-0.10252941291629289,0.6242868146853251,-1.3122797506221178,-0.6242868146853251,0.6209457004671455,-1.0323515621549209,-0.2986520612059763,0.4191392615504059,0.298652061205977,-1.1488560483680426,-1.4460494495040415,1.4460494495040415,1.0609671470634032,1.1783668255680884,1.1222835931988058,1.490433442264267,-1.5776121589043388,-1.6172290987873474,1.5658373919423538,-1.5858852987487322,-1.5954855575234506,-0.3793074418882771,0.9852733013388374,-0.3013775658074618,-0.4472135954999579,0.0,0.0,-0.41048424142247086,1.1520438475869126,-0.45305067201557486,-0.32512373040238873,0.9449045907717456,-0.40939847269335033,0.6897840557626557,1.384305648655872,-0.6956289875940086,-0.5699598810712352,-0.5853565751624638,1.7192138326955275,-0.5043712583821435,-0.493115205270352,-0.49999999999999994,-0.5015620156764883,0.9849137838128389,2.0259924055032172,-0.5082681174090417,-0.495777611826803,-0.4953079975664638,1.2090663577364735,-0.49405522949714936,-0.49765513792879157
0.7568562264848145,0.7840933613678635,-0.1781340424110395,-1.3355226849469681,1.5854872415464227,-0.650387518664699,0.8140991289552887,-1.0571794400698564,-0.7971312515380926,0.6159365651276751,0.7971312515380926,-0.794461093320851,1.2884050872903088,0.13027600373929793,0.6985368257615877,-0.1302760037392938,-0.2666171952463067,0.5794576778175428,-0.5794576778175421,0.24752917492248225,0.19696018657465153,0.22170623183256796,-1.0067742553837913,1.622866933267651,1.6803969579180147,-0.6386359178455582,1.6591862306106226,1.6796792674752214,0.7840933613678637,-0.5375316998160353,-0.2611401479486114,-0.4472135954999579,0.0,0.0,-0.41048424142247086,-0.8680225167597692,2.2072586175650173,-0.32512373040238873,0.1866654196101861,-0.22685043857024065,1.0616723459998645,-0.7223838181769875,1.437547913951556,-0.5699598810712352,-0.5853565751624638,-0.5816612110618702,1.9826665048434162,-0.493115205270352,-0.49999999999999994,-0.5015620156764883,-1.0153172962294823,-0.49358526581032236,1.9674655280319793,-0.495777611826803,-0.4953079975664638,1.2090663577364735,-0.49405522949714936,-0.49765513792879157
-1.0368054168116205,-0.7671077096403242,0.14253971957515446,-0.569511733248213,-1.3241917864669295,-0.9610895431196853,0.5158123729031543,-1.0571794400698564,-0.7971312515380926,1.9014141089608705,0.7971312515380926,-0.794461093320851,-1.0323515621549209,-0.2986520612059763,0.4191392615504059,0.298652061205977,-0.7077366218071748,-1.4460494495040415,1.4460494495040415,0.24752917492248225,0.36919129662510414,0.31029506602735973,-1.0067742553837913,1.302819024050452,1.240713483690633,-0.6386359178455582,1.2195313782458068,1.1983451398396339,-0.7671077096403239,0.3629095182581503,-0.30566816894202903,-1.3416407864998738,0.0,0.0,-0.41048424142247086,-0.8680225167597692,2.2072586175650173,-0.32512373040238873,0.3908997843620976,-0.9516207424784348,-1.2953792369122177,-0.7223838181769875,1.437547913951556,-0.5699598810712352,-0.5853565751624638,-0.5816612110618702,-0.5043712583821435,-0.493115205270352,-0.49999999999999994,-0.5015620156764883,0.9849137838128389,2.0259924055032172,-0.5082681174090417,-0.495777611826803,-0.4953079975664638,1.2090663577364735,-0.49405522949714936,-0.49765513792879157
-1.0368054168116205,0.7840933613678635,1.5507158048188758,0.2661365776958835,0.6564713666994005,0.6703385516785838,0.9402973719004237,0.8521206142372707,1.0980928367597975,-0.8837872360110527,-1.0980928367597975,1.0927479650631442,-0.6867069547907376,0.802712692487672,-0.5661058193867938,-0.8027126924876694,-1.1488560483680426,0.5794576778175428,-0.5794576778175421,1.0609671470634032,1.0061357155176358,1.030286690421441,-0.007891176324567883,0.3426752963988551,0.43462711427376677,-0.6386359178455582,0.43443342759435,0.45541637761948783,0.7840933613678637,0.3045098615806389,-0.21497934622224157,1.3416407864998738,0.0,0.0,-0.41048424142247086,-0.8680225167597692,-0.45305067201557486,-0.32512373040238873,1.0048957917589356,0.7913115590969401,0.6729645950350864,-0.7223838181769875,1.437547913951556,-0.5699598810712352,-0.5853565751624638,1.7192138326955275,1.9826665048434162,-0.493115205270352,-0.49999999999999994,-0.5015620156764883,-1.0153172962294823,-0.49358526581032236,-0.5082681174090417,2.0170333959116817,-0.4953079975664638,1.2090663577364735,-0.49405522949714936,-0.49765513792879157
-0.20896158144403482,-0.37930744188827725,-0.10609863210979302,1.0669662090173093,-0.6196245773919739,0.0710826372417179,-0.24137708476764957,-0.10252941291629289,-0.7971312515380926,0.6159365651276751,0.7971312515380926,-0.794461093320851,1.2884050872903088,0.13027600373929793,0.6985368257615877,-0.1302760037392938,0.8361813711558629,1.484531829941203,-1.4845318299412038,0.24752917492248225,0.12000073094224374,0.18309273402171347,0.4915503632050438,0.6627232056160541,0.6544688513874576,-0.6386359178455582,0.6647288264521106,0.6542282999037523,-0.3793074418882771,-0.09783661029640088,-0.17542223359633538,0.4472135954999579,0.0,0.0,-0.41048424142247086,1.1520438475869126,-0.45305067201557486,-0.32512373040238873,0.23591797631504519,0.47332002372667153,-0.21169145292221034,-0.7223838181769875,-0.6956289875940086,-0.5699598810712352,1.7083604121512657,-0.5816612110618702,-0.5043712583821435,-0.493115205270352,1.9999999999999998,-0.5015620156764883,-1.0153172962294823,-0.49358526581032236,1.9674655280319793,-0.495777611826803,-0.4953079975664638,-0.8270844636452603,2.024065206268138,-0.49765513792879157
