supplier_reliability_trend,supplier_delay_rate,supplier_on_time_rate,carrier_delay_trend,supplier_total_orders,supplier_avg_delay,previous_on_time_rate,supplier_rating,unit_price,lane_difficulty_v2,log_unit_price,speed_km_per_day,value_density,order_date_days,order_quantity,promised_delivery_date_days,promised_lead_gap,log_order_value,log_distance,shipping_distance_km
0.1491434358711466,-0.1504807926108523,0.1504807926108524,0.6156216578754292,0.8521206142372707,-0.0268022067889224,-0.6888072188458528,-1.0368054168116203,1.2714837429563248,1.0545605497116006,0.9436508468744556,2.623519484298092,-0.1899562940441246,0.0157145205802396,-0.1516875777761647,-0.0259177500160997,-1.5427082451444178,0.7835541713548323,0.7728227375494752,0.925634341237092
-0.794461093320851,0.7971312515380926,-0.7971312515380926,0.395061944594995,-1.0571794400698564,1.258675337044273,0.4928672378222204,0.4809082813622858,-0.6262285176751896,0.3102950660273597,-0.2184377543538178,-0.3836101240768582,-0.2400496557122808,-0.9159350475261556,0.1268618592052007,-0.8944119368368338,0.7840933613678637,0.1402534523521159,0.3881923201482171,0.1378922737492676
0.6209457004671455,-0.6242868146853251,0.6242868146853251,-0.0460574819658728,-0.1025294129162928,0.2945671791693763,-0.4134655978746506,0.8948301990460795,-0.9407296220993292,-2.250698938354733,-0.5926088725381908,-1.1639698775486418,0.5718181234212503,0.5077092363218193,1.0321475293946387,0.4972715191530172,-0.3793074418882771,0.2097169533560876,-2.096824236294608,-1.56539662143827
0.6209457004671455,-0.6242868146853251,0.6242868146853251,-1.1488560483680426,-0.1025294129162928,-0.0268022067889224,1.3074195331953595,-1.5887013070566771,0.8480211781865136,1.1167016154783411,0.7638918903859412,1.3239573567796368,-0.191750039759295,1.4916986678049786,-0.116868898153494,1.4599397744241922,-1.154907977392371,0.6813892078936227,0.6470212167947018,0.637492700032106
-0.794461093320851,0.7971312515380926,-0.7971312515380926,-0.0460574819658728,0.8521206142372707,1.04442907973874,-1.4115789738952569,-0.4849095265665635,1.6998868227926975,1.0358686681419054,1.1019795240534689,2.1583594282039624,-0.2974930982143199,-0.1517730422254044,-1.4747974034376508,-0.1933383161502171,-1.5427082451444178,-0.528608559534601,0.632969573877052,0.6072843021638414
0.6209457004671455,-0.6242868146853251,0.6242868146853251,-1.1488560483680426,-0.1025294129162928,-1.3122797506221178,-0.7346974890077205,-1.0368054168116203,0.690834603867392,1.1222835931988058,0.6897840557626557,0.9852733013388374,-0.3013775658074618,-1.5858852987487322,-1.3007040053242975,-1.5954855575234506,-0.3793074418882771,-0.4093984726933503,0.9449045907717456,1.3764365863481185
-0.794461093320851,0.7971312515380926,-0.7971312515380926,-0.2666171952463067,-1.0571794400698564,0.6159365651276751,0.8140991289552887,0.7568562264848145,1.5854872415464227,0.2217062318325679,1.0616723459998645,-0.5375316998160353,-0.2611401479486114,1.6591862306106226,-1.335522684946968,1.6796792674752214,0.7840933613678637,-0.2268504385702406,0.1866654196101861,-0.1781340424110395
-0.794461093320851,0.7971312515380926,-0.7971312515380926,-0.7077366218071748,-1.0571794400698564,1.9014141089608705,0.5158123729031543,-1.0368054168116203,-1.3241917864669297,0.3102950660273597,-1.2953792369122177,0.3629095182581503,-0.305668168942029,1.2195313782458068,-0.569511733248213,1.198345139839634,-0.7671077096403239,-0.9516207424784348,0.3908997843620976,0.1425397195751544
1.0927479650631442,-1.0980928367597975,1.0980928367597975,-1.1488560483680426,0.8521206142372707,-0.8837872360110527,0.9402973719004236,-1.0368054168116203,0.6564713666994005,1.030286690421441,0.6729645950350864,0.3045098615806389,-0.2149793462222415,0.43443342759435,0.2661365776958835,0.4554163776194878,0.7840933613678637,0.7913115590969401,1.0048957917589356,1.5507158048188758
-0.794461093320851,0.7971312515380926,-0.7971312515380926,0.8361813711558629,-0.1025294129162928,0.6159365651276751,-0.2413770847676495,-0.2089615814440348,-0.6196245773919739,0.1830927340217134,-0.2116914529222103,-0.0978366102964008,-0.1754222335963353,0.6647288264521106,1.066966209017309,0.6542282999037523,-0.3793074418882771,0.4733200237266715,0.2359179763150451,-0.106098632109793
